timestamp,temperature,vibration,rpm,pressure,status
2025-10-04 23:54:49.443017,66.81185129493431,1.1403546626195542,2081.814244680157,97.20574137001589,Normal
2025-10-04 23:54:59.443025,67.9129241560661,1.2665680822579701,2245.5396297082657,91.48563900932693,Normal
2025-10-04 23:55:09.443027,71.92669349003555,0.7338652350595732,2243.983476259034,99.62909438562183,Normal
2025-10-04 23:55:19.443027,67.39571225450912,1.6756072500433654,2360.240919625897,98.62390106186655,Normal
2025-10-04 23:55:29.443028,68.22667622459547,1.659595191842226,2116.21484158712,99.18787980977359,Normal
2025-10-04 23:55:39.443029,68.74639704848367,1.2772241407589593,2197.9270774851943,100.74011106214567,Normal
2025-10-04 23:55:49.443030,64.83812283959328,1.000223959887943,2503.030854009072,102.35571069464913,Normal
2025-10-04 23:55:59.443030,68.98810545656079,0.8502354420867343,2190.3649401751272,98.5312884891641,Normal
2025-10-04 23:56:09.443031,67.8118637036165,1.6147602264025809,2244.1892975635483,93.87829443523255,Normal
2025-10-04 23:56:19.443032,77.89017954929453,1.6168521283435466,2198.9461004938908,99.13209240046055,Normal
2025-10-04 23:56:29.443032,67.70113920548167,1.1311692877683794,2406.9630433723496,94.93285934896231,Normal
2025-10-04 23:56:39.443033,67.33088176787511,1.497045847934446,2187.0084463528437,101.15463814863287,Normal
2025-10-04 23:56:49.443034,73.13516195551138,1.0778936945509865,2248.664931751833,94.09942457030931,Normal
2025-10-04 23:56:59.443034,67.62640234222367,1.029354114809061,2222.4600263450316,97.2195841181521,Normal
2025-10-04 23:57:09.443035,69.49440617707126,1.174330057483278,2490.7716606646263,96.32029096750854,Normal
2025-10-04 23:57:19.443036,67.24580886782793,0.9935545696569237,2267.5523083362873,93.23040784937677,Normal
2025-10-04 23:57:29.443036,70.31077213316341,1.2670717222875065,2213.1129982660686,98.20944179447802,Normal
2025-10-04 23:57:39.443037,70.76281253260272,0.6771456649978299,2133.7623677545557,102.34134318686716,Normal
2025-10-04 23:57:49.443038,68.53394112549226,1.059221071373833,2265.1719717761375,104.3982405239636,Normal
2025-10-04 23:57:59.443038,69.19809240703286,0.689482132641495,2309.107004415607,87.91664986772595,Normal
2025-10-04 23:58:09.443039,68.96507121591964,1.3499437268926728,2295.1348848118837,100.06046791549585,Normal
2025-10-04 23:58:19.443039,71.19516136610169,1.2339373194695074,2404.1945589442844,95.16044687122725,Normal
2025-10-04 23:58:29.443040,66.16022148591281,1.0840968119852563,2088.0843960019783,96.40601986859035,Normal
2025-10-04 23:58:39.443041,70.00324740464627,2.2213804209541808,2151.698288530869,102.30915869257473,Normal
2025-10-04 23:58:49.443041,73.1327828202322,1.0263251112021157,2472.1814812369785,102.11901968822379,Normal
2025-10-04 23:58:59.443042,75.55279292139026,0.8430838355478816,2327.86216301261,108.26069260679304,Normal
2025-10-04 23:59:09.443043,73.06699567177702,0.8462319927555475,2129.1115529028293,107.59533453022046,Normal
2025-10-04 23:59:19.443044,63.955356997299866,1.2989348818527786,1960.0897273726528,93.21824088213395,Normal
